,0_BIS,0_MAP,0_CO,0_Up,0_Ur,1_BIS,1_MAP,1_CO,1_Up,1_Ur,2_BIS,2_MAP,2_CO,2_Up,2_Ur,3_BIS,3_MAP,3_CO,3_Up,3_Ur,4_BIS,4_MAP,4_CO,4_Up,4_Ur,5_BIS,5_MAP,5_CO,5_Up,5_Ur,6_BIS,6_MAP,6_CO,6_Up,6_Ur,7_BIS,7_MAP,7_CO,7_Up,7_Ur,8_BIS,8_MAP,8_CO,8_Up,8_Ur,9_BIS,9_MAP,9_CO,9_Up,9_Ur,10_BIS,10_MAP,10_CO,10_Up,10_Ur,11_BIS,11_MAP,11_CO,11_Up,11_Ur,12_BIS,12_MAP,12_CO,12_Up,12_Ur,13_BIS,13_MAP,13_CO,13_Up,13_Ur,14_BIS,14_MAP,14_CO,14_Up,14_Ur,15_BIS,15_MAP,15_CO,15_Up,15_Ur,16_BIS,16_MAP,16_CO,16_Up,16_Ur,17_BIS,17_MAP,17_CO,17_Up,17_Ur,18_BIS,18_MAP,18_CO,18_Up,18_Ur,19_BIS,19_MAP,19_CO,19_Up,19_Ur,20_BIS,20_MAP,20_CO,20_Up,20_Ur,21_BIS,21_MAP,21_CO,21_Up,21_Ur,22_BIS,22_MAP,22_CO,22_Up,22_Ur,23_BIS,23_MAP,23_CO,23_Up,23_Ur,24_BIS,24_MAP,24_CO,24_Up,24_Ur,25_BIS,25_MAP,25_CO,25_Up,25_Ur,26_BIS,26_MAP,26_CO,26_Up,26_Ur,27_BIS,27_MAP,27_CO,27_Up,27_Ur,28_BIS,28_MAP,28_CO,28_Up,28_Ur,29_BIS,29_MAP,29_CO,29_Up,29_Ur,30_BIS,30_MAP,30_CO,30_Up,30_Ur,31_BIS,31_MAP,31_CO,31_Up,31_Ur
0,89.4122831296572,90.0,6.5,0.001,0.001,87.00160526307047,90.0,6.5,0.001,0.001,86.18438214115947,90.0,6.5,0.001,0.001,85.36897353124822,90.0,6.5,0.001,0.001,87.89580104501744,90.0,6.5,0.001,0.001,91.20721449719176,90.0,6.5,0.001,0.001,84.55011676616475,90.0,6.5,0.001,0.001,88.73936196808188,90.0,6.5,0.001,0.001,94.54688013307991,90.0,6.5,0.001,0.001,90.31018380280375,90.0,6.5,0.001,0.001,87.28667656613707,90.0,6.5,0.001,0.001,80.81192642527597,90.0,6.5,0.001,0.001,81.94747865099423,90.0,6.5,0.001,0.001,94.50354031896812,90.0,6.5,0.001,0.001,87.83954804374157,90.0,6.5,0.001,0.001,89.57399540196732,90.0,6.5,0.001,0.001,95.14697687650225,90.0,6.5,0.001,0.001,94.91402429604439,90.0,6.5,0.001,0.001,95.32159036821876,90.0,6.5,0.001,0.001,85.1256601670539,90.0,6.5,0.001,0.001,99.29392940819749,90.0,6.5,0.001,0.001,89.50384887471486,90.0,6.5,0.001,0.001,88.11956029075975,90.0,6.5,0.001,0.001,86.94590727781865,90.0,6.5,0.001,0.001,97.0168976279077,90.0,6.5,0.001,0.001,95.588606836357,90.0,6.5,0.001,0.001,92.81638346898991,90.0,6.5,0.001,0.001,98.48999847043285,90.0,6.5,0.001,0.001,86.91372347519818,90.0,6.5,0.001,0.001,97.87348662008007,90.0,6.5,0.001,0.001,94.37318632173468,90.0,6.5,0.001,0.001,87.80105999296107,90.0,6.5,0.001,0.001
1,89.41218761988021,89.99999999999999,6.5,0.2768357209692436,0.9058962432015849,86.9829379373094,89.99999999999999,6.5,0.2700099945458903,0.8043424180075971,86.18427130274456,89.99999999999999,6.5,0.29968652526074874,0.570015633594429,85.36897322436025,89.99999999999999,6.5,0.26600623280845226,0.7388980498576139,87.89286458435446,89.99999999999999,6.5,0.27116841421578186,0.8583150205785604,91.19614347531898,89.99999999999999,6.5,0.33156498694744624,0.6798188765697912,84.5501167538328,89.99999999999999,6.5,0.2485426788376397,0.7356608629745859,88.73908583771636,89.99999999999999,6.5,0.30654489677088925,0.7094875152325151,94.54662495447242,89.99999999999999,6.5,0.3256264548719263,0.8619561937356135,90.29614850876291,89.99999999999999,6.5,0.27722612163533494,0.923126349229101,87.28583124899299,89.99999999999999,6.5,0.2666145417295147,0.7967861580971553,80.81190019062343,89.99999999999999,6.5,0.2348999836212724,0.6141263143357414,81.94722600254647,89.99999999999999,6.5,0.21691697952279626,0.751184551430804,94.50343005256796,89.99999999999999,6.5,0.3048794665226717,0.9866057423969059,87.8385468118119,89.99999999999999,6.5,0.29741721893329354,0.7127973300018877,89.57390536003567,89.99999999999999,6.5,0.2504472683394689,0.976645845214213,95.13992526031635,89.99999999999999,6.5,0.3107262444452393,1.0244161721281402,94.91398911997108,89.99999999999999,6.5,0.33774490398204815,0.8924276831689065,95.32158509388697,89.99999999999999,6.5,0.3340895705802568,0.923697622038579,85.10229481628639,89.99999999999999,6.5,0.28940818065960555,0.5604786457102121,99.29392246703098,89.99999999999999,6.5,0.3741650246093927,0.9326146480773645,89.45788413988421,89.99999999999999,6.5,0.25179886483972386,0.9691751800561568,88.11956005786449,89.99999999999999,6.5,0.25776424582662505,0.865567863266788,86.94582935846238,89.99999999999999,6.5,0.29572183948907477,0.6263910439559159,97.01654924347461,89.99999999999999,6.5,0.3078052103523295,1.1127900443405054,95.57786039952838,89.99999999999999,6.5,0.3082337474999528,1.004406655418107,92.81588335266852,89.99999999999999,6.5,0.2906669023022145,0.9450412001367133,98.48999846318712,89.99999999999999,6.5,0.346489012411868,0.991582932931207,86.91361885897132,89.99999999999999,6.5,0.24279179619654218,0.8739333920997735,97.87348281871732,89.99999999999999,6.5,0.37448554464553396,0.8113201699413285,94.37317837735542,89.99999999999999,6.5,0.3716726225469137,0.6189764496170005,87.80075307513462,89.99999999999999,6.5,0.27222021418968007,0.8093996690576853
2,89.40952764844857,89.99999977266746,6.4999999999992095,0.4568463055015161,1.553988916079758,86.81106018912826,89.99999979128722,6.49999999999876,0.45037309608653014,1.374986794475124,86.18171309166407,89.99999972384097,6.499999999996949,0.5158550640969737,0.9543514091630309,85.36892657978753,89.99999980022837,6.499999999998527,0.4455554707664458,1.2636561554367223,87.85752211620084,89.99999978606537,6.499999999998941,0.4483224937153109,1.473422742278256,91.09504524199467,89.99999962917923,6.499999999995352,0.5700829998974926,1.1388423194952582,84.55011177131355,89.9999998434799,6.499999999999586,0.4226755761215419,1.249762504894159,88.73294380886934,89.9999996970804,6.499999999996655,0.5184661014522352,1.205285680114305,94.53874258340784,89.99999965629098,6.499999999997138,0.5589572714904876,1.4557450720529594,90.17317663696531,89.9999997759679,6.500000000000118,0.4608736970087503,1.5751548528909383,87.27163762800234,89.99999980506043,6.499999999999279,0.4507340196044244,1.3568867991585576,80.81093898901554,89.99999986507783,6.499999999999157,0.39933498986583366,1.0461073558038092,81.94086994054749,89.9999998936298,6.500000000000496,0.36322402713238156,1.2849110874633798,94.49971129095941,89.99999970558542,6.499999999999928,0.5097974967336028,1.6801067286223192,87.82301494934093,89.99999972209433,6.499999999997099,0.5015780350068654,1.2137912096938246,89.57020972099166,89.99999983622412,6.500000000004072,0.41426301184831404,1.6668880305492704,95.05008638374345,89.99999968020065,6.499999999999083,0.5128602943807687,1.7531728117289795,94.91187403428458,89.99999959064868,6.499999999995191,0.5644129147577717,1.524066773241688,95.32115751761117,89.99999960554396,6.499999999995873,0.5582585223271221,1.5758150362345957,84.9564029023799,89.99999975090036,6.499999999997388,0.4975498869628908,0.9413162235994623,99.29352520165156,89.99999945321503,6.499999999992365,0.6294742416923972,1.5789042962338498,89.14297805924825,89.9999998335846,6.500000000003667,0.4165177091155759,1.652275227366511,88.11952582912375,89.99999982712028,6.500000000001618,0.4364766717297358,1.4680039803466376,86.94328448280596,89.99999973623417,6.49999999999723,0.5083439594920304,1.0556024080015716,97.00288808476425,89.9999996902101,6.500000000002441,0.505761597840156,1.901321193788519,95.4635266816147,89.99999969972856,6.5000000000006395,0.517810516654733,1.7092613857180046,92.80612339981421,89.99999975303804,6.50000000000167,0.49287637062525086,1.6000432878829045,98.48999588958743,89.99999957450358,6.499999999996866,0.585261211507853,1.67759884711222,86.90953718546137,89.99999985297066,6.500000000001952,0.406751150876591,1.4899686626636062,97.87319926561668,89.99999946596661,6.499999999992071,0.6409294433003657,1.3648064440238907,94.37262218868105,89.9999994740405,6.499999999991846,0.6398302064656972,1.0307970351569193,87.79316166375015,89.99999979048684,6.499999999999016,0.4583228591391371,1.3791175969595262
3,89.39065638013001,89.9999898237424,6.4999999997922915,0.559053970841428,1.9849175276574156,86.21428414682748,89.9999905763607,6.499999999635681,0.5564492791773784,1.7449315608261307,86.16550239702495,89.99998715028826,6.499999999030768,0.6619872007889007,1.1867005366045562,85.36794271906913,89.9999909265013,6.499999999554735,0.5543499166838816,1.6080403352252703,87.71128650175393,89.99999039812282,6.499999999701226,0.5494929866883398,1.882468249168729,90.74469392332371,89.99998280817607,6.499999998530803,0.7300791917310007,1.4160873718924745,84.54991827335974,89.99999289764808,6.499999999880576,0.5350142353927274,1.5786712682132245,88.69501819897653,89.99998607045772,6.499999998957718,0.652335394213843,1.5231180869031078,94.47896461158014,89.99998427876362,6.499999999117628,0.71571649136921,1.829639037086405,89.75976698951357,89.99998996558709,6.500000000073551,0.568055026690588,1.9975892447389931,87.19884103845237,89.99999117121924,6.499999999793001,0.5668662831960957,1.7189913884991688,80.8027277482933,89.99999382669561,6.499999999740646,0.5051484350671881,1.3250884143375825,81.8986283174629,89.99999524325915,6.500000000170485,0.4516152412449999,1.6344402977614692,94.4699459358117,89.99998675680845,6.500000000024481,0.633729644952846,2.130082632812132,87.74707725357169,89.99998725194607,6.4999999991004955,0.6288830736952042,1.5374647106043313,89.53672473851495,89.99999276262768,6.500000001311605,0.5082848604686424,2.1168814738452255,94.66673268204873,89.99998567819208,6.499999999777012,0.6276783149434992,2.2333363939222504,94.88723417256944,89.99998135008195,6.499999998529873,0.7011976353960482,1.9387923957581563,95.31513845715689,89.99998207559292,6.499999998748666,0.6935479420140602,2.0024153266135993,84.55733701250956,89.99998843003331,6.499999999172912,0.6363640522060134,1.172294739717089,99.289048303371,89.99997503233767,6.49999999764998,0.7891963015753707,1.9924767715371692,88.24354109173787,89.99999264563375,6.500000001181488,0.509368878467177,2.0887659789332336,88.1188258911178,89.99999223110395,6.500000000516864,0.5499328787094298,1.851180253541898,86.92309865833718,89.99998779080381,6.499999999127145,0.6514533108395738,1.3224387232351251,96.88285386433307,89.99998623598499,6.5000000008413386,0.6166103218777835,2.420820304877954,95.02933215021261,89.9999864914487,6.500000000248497,0.6465800895477174,2.163673755489105,92.7512592441103,89.9999888671877,6.500000000536898,0.6222735256828119,2.015088094483961,98.48990421384796,89.9999806892322,6.499999999059249,0.7367367782623709,2.1142769386230085,86.8736457281304,89.99999344383737,6.5000000006339445,0.5062589075944851,1.8893905661878112,97.86940556176543,89.99997534747581,6.49999999751207,0.8185803622243689,1.7092058076183412,94.36542950944124,89.99997543062871,6.499999997395641,0.8218476551037208,1.2752700975551552,87.74317884959329,89.99999051435196,6.499999999712998,0.5737485533103449,1.7482368209833827
4,89.31974424556206,89.99988818902236,6.499999993406248,0.6016046776706093,2.2430102794478843,84.88341234258812,89.99989571354654,6.499999986951565,0.6021922731599703,1.9472157574051745,86.10902597426202,89.99985310648712,6.499999962501133,0.7516228366869132,1.2997378915521174,85.359826675834,89.99989878723147,6.499999983572984,0.6077196444030215,1.8082673361356767,87.33721640450152,89.99989424128546,6.499999989729067,0.5918278430194726,2.1258531841096784,89.95705610066678,89.99980449620513,6.49999994357077,0.8253579064173353,1.5478342744627709,84.54744564779453,89.99992072021838,6.4999999956906755,0.5979662338321531,1.759882565611017,88.56556900922652,89.99984280681034,6.499999960494919,0.7246207384109079,1.7000093495283657,94.24356037458561,89.99982333661534,6.499999966715478,0.8112848335596216,2.0307835671936196,88.854250598055,89.99988973732552,6.500000003866893,0.6148270341619564,2.2336367010206604,86.98183605349088,89.99990172492234,6.499999992660828,0.6291440570720234,1.9232490751141333,80.76735134566128,89.99993049669546,6.499999990233313,0.5639235000997459,1.4811766167235176,81.74734158990162,89.99994762952235,6.500000006887298,0.4943020670971723,1.83556798742546,94.3482138206647,89.9998537260878,6.500000002300354,0.6948916213552785,2.38807521883426,87.52772492905054,89.99985649688658,6.4999999660682946,0.6954495428448608,1.719723631841597,89.3877230159907,89.99992129257895,6.500000050587519,0.548520895567508,2.376174159586689,93.67271999962796,89.99984272752478,6.499999993611214,0.6745788973586264,2.5127248053593565,94.75485666911423,89.99979161543068,6.499999945365111,0.7685353697453974,2.182462204196467,95.27806349925447,89.99980021076058,6.4999999538439335,0.7601877982321571,2.251409841581298,83.79658420713659,89.99986814779678,6.499999968158556,0.7173534903355345,1.2816215422081056,99.26554234622843,89.99972020995487,6.499999911995954,0.8752075233122413,2.225631395814368,86.50305448313115,89.99992024348782,6.5000000453677185,0.5445285447522239,2.320570285286443,88.11321660039141,89.99991410066356,6.500000019639321,0.611705664779746,2.0605945379526167,86.84055056228401,89.9998611335092,6.4999999664875645,0.738597446849295,1.4611534573696658,96.36134439002902,89.99984982645388,6.5000000342324915,0.6614510493718566,2.7288637078373,93.9941356414283,89.99985082876327,6.500000010774341,0.7110633562079798,2.4162127981328343,92.57711564176694,89.99987661738133,6.500000020422471,0.6941901075466559,2.241157101882932,98.48880347451266,89.9997847939577,6.499999965407277,0.8203134414633245,2.356859116542738,86.71704800428633,89.99992805385497,6.500000024562268,0.5552032874831045,2.1160445257446736,97.84684181609286,89.99972064888121,6.499999905024685,0.9263305748592444,1.891714345287147,94.32356016256252,89.99971834152817,6.499999898878,0.93501196064161,1.3900380023631909,87.5651793431572,89.9998944942515,6.499999989720202,0.6335352287564064,1.9576806790321066
5,89.13481193758635,89.99937162654354,6.4999999259722525,0.6047487114106833,2.353612469212996,82.60108429291368,89.99941154618577,6.499999830155804,0.6006812266123045,2.0141887726137475,85.9692723736964,89.99914020927127,6.49999946844948,0.7980611074546421,1.324030114789015,85.32120063073158,89.9994225561108,6.499999778407764,0.6200719390706033,1.89950926920143,86.61064810533256,89.99940456894656,6.4999998720784085,0.5933925596935801,2.230130278952119,88.57901469581292,89.99886342702519,6.499999207745771,0.8691806116532058,1.5673410245429729,84.53103839851427,89.99954689387006,6.4999999427113035,0.6234898718126546,1.8293965288188219,88.25116448488383,89.99909243506886,6.499999452032963,0.7508377944138669,1.7710414043390417,93.60955919679391,89.9989828247129,6.4999995389775185,0.8601925288945705,2.102496368441036,87.30847362095354,89.99938085593654,6.5000000675669884,0.616040198606041,2.3249341993799013,86.50772976215872,89.9994400454127,6.4999999047090276,0.6509188644390608,2.0079867859783738,80.66468284001616,89.9995995474691,6.499999865289736,0.5868813741428557,1.543583122062865,81.36797794758799,89.99970484140164,6.500000100797395,0.5028163445624532,1.9232318759329379,94.01033038531638,89.99917255807235,6.5000000498054025,0.7099535331561627,2.5024928949840923,87.05881095898965,89.99917384153353,6.499999531851687,0.7163558733026648,1.7946301306432717,88.949309220796,89.99956085503376,6.5000007115859475,0.5495847576092151,2.49202786081547,91.74875299603251,89.99911722748675,6.4999999394218095,0.670409066347928,2.63468900986505,94.30193851399443,89.99880860135518,6.4999992571056895,0.7849984765155653,2.2980534964604917,95.13685575352241,89.99886038020271,6.49999937711214,0.7766313633112963,2.367825253198073,82.6187141505285,89.99923245736238,6.499999552446185,0.7522606121161991,1.2966078169561461,99.18616840152806,89.99839379055,6.499998791716838,0.9070569634719972,2.3254511845895407,83.82714635703192,89.99955802890096,6.500000631779097,0.5358100662975205,2.3911209535256748,88.08724771209229,89.99951315865961,6.5000002715286165,0.6347098323591162,2.1395727166699916,86.61019028929766,89.99919124734517,6.499999528504014,0.7828945621663834,1.5037770552822765,94.86795559851721,89.99916037574027,6.500000506099902,0.6602962229011979,2.8722668513700356,92.11543387623692,89.99915708527253,6.500000166306671,0.726204212785389,2.511595292028803,92.17869588840064,89.99929897430953,6.50000028239097,0.7230311692862377,2.3259547250160626,98.48182723109025,89.99877098873172,6.499999533069778,0.8536434168991469,2.4556715685331043,86.26237248552198,89.99959533871613,6.500000346554886,0.5665703668737628,2.2120102637862504,97.76300746616202,89.99837792271126,6.499998669969177,0.9812087595029182,1.9539376893595155,94.1702814746635,89.99834620108408,6.499998560699484,0.9949582423587815,1.4134564591704761,87.12030881320736,89.99939944696675,6.4999998653058215,0.6517861862968138,2.0465168065810855
6,88.75480761506357,89.99763207801645,6.499999557184149,0.5831215433545902,2.3501935928223885,79.33783007712088,89.99778756847282,6.499998802204778,0.5639868276051528,1.9766580617058251,85.69219737612686,89.99662906472727,6.499995869151074,0.8096007039498189,1.298702847410994,85.19302012826788,89.99779576951927,6.499998365942501,0.6038021190934698,1.9126175823142202,85.43415777582882,89.99775574753184,6.499999132928233,0.5690950208379748,2.21872107731522,86.54245988580789,89.99558320671774,6.499993920815317,0.873645580380805,1.503963774288439,84.46032730047772,89.9982656003118,6.499999581992538,0.6221341282563712,1.8189113697763502,87.64006464581917,89.99649262038668,6.499995837842671,0.7439576391351933,1.7656366453943093,92.28373052222047,89.99607383510921,6.499996493589895,0.8740142189195388,2.079025311518798,85.07884580443422,89.99767619657302,6.5000006156655665,0.584657631079049,2.3087720716293734,85.66286169418062,89.99786347505236,6.499999324390927,0.6435817047366234,2.006087981233254,80.43431564079748,89.99845598095496,6.499998982899892,0.583971232613322,1.5382451343383903,80.61562165542367,89.99888607447717,6.500000803644372,0.4871531970458688,1.9282858668283374,93.2832189681228,89.99686228509813,6.500000512714543,0.6929578563859871,2.514763625909537,86.23605525846041,89.99681807054854,6.499996466248148,0.7042704553330004,1.791011161660221,87.96901517164035,89.99835319404546,6.500005476112536,0.5274922805863003,2.4919023948651677,88.7026305212932,89.99668774475727,6.499999754583343,0.6324919072634405,2.621129897701908,93.15443049956028,89.99543929483953,6.499994469819274,0.7660128531228574,2.3219170522288417,94.7442788884586,89.99564673466952,6.499995399072104,0.7583657993241446,2.3901577479525584,81.03135770326195,89.99701592841133,6.499996566340266,0.7523024446742249,1.2424856361709542,98.98499968469758,89.99381889644224,6.499990897708571,0.9010717833635444,2.3314658152158767,80.31246514922545,89.9983619936406,6.50000478309115,0.49773762609153066,2.3359457155724805,88.00332959585158,89.99814890223755,6.500002050653171,0.6301920651848749,2.125877656634171,86.10966608704092,89.99684501516984,6.499996363179101,0.7955095866961908,1.4771339079858117,91.67202918105656,89.99684806556624,6.500004074062103,0.6291286769626996,2.8646340474268293,89.28622451305714,89.9968117096853,6.5000013831456025,0.7049390881353875,2.489031616090576,91.44289389246669,89.99732721197984,6.500002132452692,0.7212126116524381,2.310506512172413,98.45274956251731,89.9952930580679,6.499996541447716,0.8516340822343084,2.453251875428369,85.25457602375629,89.99847299320503,6.500002671953552,0.5514857465897698,2.2138792363786255,97.5338396669517,89.99368526312463,6.4999897746269335,0.9979946421636431,1.9313069974113102,93.75612160520834,89.99349394833574,6.499988764083923,1.012832793509413,1.3864374835945685,86.23951873288433,89.99771129250115,6.499999036367997,0.6406168864187769,2.0486600094832625
7,88.09572340899287,89.99316070488605,6.499998263257064,0.5460987026439698,2.270172216414687,75.26831723294471,89.99367787137821,6.499994432215166,0.5029499261608071,1.862862107235224,85.22225907266063,89.9899042726695,6.4999785670275,0.796433389261523,1.2412034141843933,84.86355679158476,89.99357300312592,6.499991968044953,0.5688986140985374,1.8727820327169742,83.76434410583144,89.99352835302967,6.499996068665009,0.5276199172690712,2.1262742901840643,83.88418542351239,89.98690882448234,6.499968924249787,0.8476275148410739,1.3892081802793732,84.23591354507086,89.9949236084428,6.499997960936365,0.6026123269725409,1.7545837107648246,86.6278360059627,89.98964365806079,6.499978887663282,0.7140165804281425,1.7066035055597508,89.9844105290527,89.98840585246055,6.499982150475509,0.8609453059968744,1.9847107318379116,82.23819939463871,89.99334514051365,6.500003630300046,0.5315666597619457,2.2168284791565256,84.36241783795947,89.99376804458558,6.499996815263548,0.6156664988075026,1.942213304167326,80.00338779461032,89.99545252265251,6.499994874442982,0.563454888191616,1.4867289766922196,79.3559765324733,89.99678558548445,6.500004264564947,0.45545429735756665,1.876188586703191,91.98049699464109,89.99089086681583,6.5000032888739065,0.6550228272719401,2.4580378133464826,84.98367896814815,89.990642657406,6.499982206221508,0.6692128511177019,1.7317699571522371,86.17628143941687,89.9952488430075,6.500028066128095,0.49147915508285633,2.4102914177608072,84.56013921571544,89.99051110472453,6.499999790133763,0.573654758017566,2.498296582233544,90.82918779336543,89.98665573887735,6.499972515346442,0.720783587271495,2.2752053357100652,93.87257815937068,89.98728568351359,6.499977316097147,0.7175826896808084,2.3490970001843308,79.09673847417778,89.9911572965207,6.4999824685107646,0.7249822478420106,1.1511578607168829,98.5684988425932,89.98179820097327,6.49995411438856,0.8701434509945655,2.2750113267071748,76.20215434940535,89.99535882244881,6.500023993509723,0.44290877040457327,2.186754513785011,87.79301619750977,89.99460713141356,6.500010330525224,0.6073328816809821,2.0503633156180543,85.20085783769102,89.99059030869739,6.499981245539642,0.7850656025584645,1.4018208697433254,86.25129020637024,89.99092018660238,6.500021638771262,0.5744236044977054,2.736047240423665,85.58054707373341,89.99078593430482,6.500007589696824,0.6582420271438605,2.3821135099249826,90.27701571879055,89.99219045289078,6.500010740410298,0.6987799172029346,2.2279644167325063,98.36253642566432,89.98619706558453,6.499982859849043,0.8261873318180593,2.383587695469542,83.4207840660129,89.99558374712585,6.50001374413798,0.518880058707215,2.151306840810186,97.02968735679657,89.98118668133914,6.499947361694412,0.9886521759590483,1.8521371524694943,92.8556173102967,89.98044135716451,6.4999413949572284,1.0003979686081372,1.3251979835482972,84.76599273141339,89.99333288055601,6.499995414604342,0.608670597003766,1.9882764353255382
8,87.09024142891907,89.98365783383366,6.499994978315329,0.5006197381771346,2.1426135761603473,70.7050548180161,89.98519355394359,6.499980923551551,0.42898267980910754,1.6885175098982002,84.51306084954233,89.97509355286708,6.49991685297336,0.7665884661426051,1.163570167830374,84.16519321093335,89.98455511195445,6.4999705129665175,0.5230024815644151,1.7994966879231917,81.62246409648826,89.98459337292567,6.499986589706966,0.47560295408060943,1.9805039618432723,80.73146827692804,89.96809345953123,6.499881523433338,0.798947641966087,1.2483863239773072,83.6701556347386,89.98774089737762,6.499992550724095,0.5717573504792646,1.6569080237930236,85.1449131552459,89.97479915435073,6.499919879756383,0.6685111879586461,1.6110051831554064,86.55157032487506,89.97175872185446,6.499931917616085,0.8271778670393151,1.8379098363256814,78.94912455252204,89.98431076506563,6.500015653899055,0.4689615275210597,2.0612363322106395,82.57336669294257,89.98500991951806,6.499988832608762,0.573865337055026,1.835758825487861,79.30021770604236,89.98896193108585,6.499980680887454,0.5318595909032826,1.4060917043041894,77.50579673635396,89.99234573754681,6.5000168920375945,0.41326079098827073,1.7814480398656682,89.95431828827815,89.97815062112207,6.500015149037983,0.6045349960347041,2.3575301404354496,83.2741924135593,89.9773380525328,6.499933046782102,0.6189264048094976,1.634678745917019,83.37906101764936,89.98860411599756,6.500107256961111,0.4475559261659785,2.2768512604736357,79.5663599950797,89.97759728992818,6.5000026947627285,0.501876009219434,2.301031739511506,86.90552482488602,89.96782478609893,6.499897914808863,0.655361046413677,2.171523182206667,92.24384019586019,89.9693669735252,6.499916357582708,0.6633795999805148,2.2677662805061174,76.91179805897886,89.97846633983195,6.499933307304428,0.6794690800415295,1.0381449366465962,97.8274568089723,89.9557538715831,6.499826547308209,0.8240049300831493,2.1798275411263455,71.80070509703668,89.98913809330817,6.5000892593104735,0.3789570322260753,1.9799808607680316,87.35738414118839,89.98700790449911,6.500038927079174,0.573264755575262,1.937021272708331,83.76379907539857,89.97685834475405,6.499927567204076,0.757488005583026,1.2942728836745792,78.72471297149002,89.97835974791595,6.500084778352347,0.5016893480649963,2.5122931306096667,81.22791043427223,89.97805296800155,6.500030849299273,0.5952320929803617,2.2189591380450877,88.63295348104111,89.9811290930666,6.500040458268874,0.6634807264789495,2.103875921718825,98.13780250430112,89.96656081880717,6.499936316866285,0.7863898397054371,2.2726472806332816,80.56517445811085,89.98943330837918,6.5000528804281466,0.47384963406399755,2.0408882648210547,96.08829707543777,89.95372827279054,6.499796677327243,0.9624151492805358,1.7380547558587447,91.19988378712407,89.95155423758138,6.499771286676044,0.9657778760832073,1.2402616549017886,82.60295054087055,89.9839865083676,6.499983759534659,0.5619614640005308,1.882129225716453
9,85.704426169139,89.9661121695927,6.4999885025789474,0.4516033250351941,1.9892502577861304,65.9952048732318,89.97018203584958,6.499948214971184,0.34981720459409843,1.4757812295249941,83.53628100572851,89.94691625256347,6.49974092016472,0.7260458718313372,1.0743463096176815,82.89585833921171,89.96790618042473,6.499913132831474,0.47241008144691565,1.7035381334515909,79.08759979381482,89.96824493233001,6.499962980145553,0.4180563548762961,1.8032334374768424,77.2645126994939,89.9329668002849,6.499638384115991,0.7361725086169623,1.094281744199087,82.48248630527864,89.97437237321813,6.499978100935827,0.5346738880837035,1.541176966889454,83.1768882453222,89.94700436874474,6.4997556918982005,0.613043021021186,1.491617149137573,82.03194565576929,89.94052907991605,6.499791187818774,0.7777335893094645,1.6534329682852162,75.41588181330643,89.96803438543071,6.500052960749617,0.40235619289509167,1.8692209422954007,80.32362732447532,89.96881727057301,6.499968755131997,0.5233612538102251,1.701797299901647,78.26962801559422,89.97683439846793,6.499941475127245,0.49412899108947117,1.3092632785429161,75.06303397594668,89.98422143048211,6.500053643427205,0.36527014305291877,1.6471334947268423,87.14436204107318,89.95456709441761,6.50005458424407,0.5474554297112874,2.231298054551504,81.13556759908914,89.9526011899163,6.499797814954061,0.5593738343768889,1.5134924222377288,79.5552760225102,89.97615292576056,6.500328402065938,0.39693818386269786,2.1014720867535917,74.09997123499599,89.95427693127412,6.500017279605338,0.42359074051057416,2.0584920157285884,81.264645328068,89.93301148462439,6.4996960675251545,0.5742192485494978,2.0207704356659915,89.60086427479578,89.93613181294724,6.499752215030707,0.602218393170736,2.162742719779796,74.58581334043117,89.954807165163,6.499796965657497,0.6234139531495064,0.9146741692327859,96.65731859050717,89.9068751678166,6.499471778336659,0.7697222085044462,2.063208439280639,67.3935522086893,89.97796383758323,6.500264595148105,0.31174206476327465,1.744374477477262,86.58074505926466,89.97284425340648,6.500117941068859,0.5333008358338297,1.8037357829571543,81.73302005379195,89.95079375597327,6.499775032845008,0.715348230928577,1.1730222677672075,69.93396582587856,89.95531172040818,6.500263063097046,0.4166982827385525,2.2195763197837315,76.53661148135613,89.9548092658001,6.500099905372903,0.5232862808205637,2.022473081973689,86.51927573914416,89.96043906918297,6.500122511975525,0.6210674866922471,1.9571904436488012,97.665781120013,89.92979425995134,6.499809411811076,0.7389157093344179,2.139519649719203,76.66083473002901,89.97806028770945,6.500163454115872,0.41817589828074375,1.887715495195839,94.54567126617937,89.90146014070264,6.499366849340315,0.9261199614204397,1.6049154428204866,88.54832769239523,89.89634557931574,6.499282892544461,0.9142856122604415,1.1378442393469876,79.74862749440133,89.96674872735075,6.499954083548167,0.5053515758548001,1.7438505234849413
